src,dst,comm
0,37,7
0,15,2
0,14,1
1,12,5
1,51,4
1,33,5
1,31,3
2,3,9
3,54,5
3,21,1
3,44,8
3,58,1
4,21,1
4,12,6
4,46,9
4,40,9
5,14,8
5,24,1
6,49,9
6,47,9
6,45,4
6,57,7
7,33,2
8,56,3
9,11,6
10,47,7
10,11,1
11,19,9
11,16,10
11,54,5
11,44,10
12,55,10
12,49,3
13,48,2
13,43,10
13,59,2
14,52,1
14,54,9
14,47,9
15,30,9
15,50,2
15,37,9
16,56,3
16,23,1
16,55,3
17,23,10
17,39,6
18,45,8
18,23,8
19,42,8
20,34,8
20,26,5
20,35,1
20,58,1
21,40,10
21,58,7
21,25,6
22,58,7
22,47,6
23,25,8
23,55,4
23,31,2
24,26,1
24,56,10
25,28,8
26,55,4
26,39,10
26,38,6
26,42,6
27,44,4
27,45,6
28,31,10
29,58,1
29,38,7
29,47,8
30,51,2
30,50,4
30,39,9
31,58,3
31,53,10
31,55,5
32,46,7
32,41,4
32,49,5
32,42,4
33,48,9
34,59,8
34,46,2
34,36,9
35,54,2
35,39,5
36,45,9
36,52,4
36,50,8
37,45,6
37,50,9
38,48,6
38,54,5
38,47,7
38,45,4
39,43,3
39,45,1
39,59,8
39,47,5
40,57,6
40,42,4
40,56,2
40,59,4
41,56,1
42,48,6
43,46,5
43,51,10
43,50,1
44,55,5
44,52,1
44,56,7
45,48,2
45,50,3
45,46,7
46,52,8
46,59,5
47,52,7
47,59,3
48,57,8
48,52,4
48,53,7
48,54,9
49,57,1
49,55,7
49,59,8
49,50,7
50,53,9
50,58,7
50,59,7
50,52,5
51,57,7
51,55,10
52,57,1
52,56,1
53,59,8
53,57,2
53,55,5
54,59,5
54,56,9
54,58,1
55,59,7
55,56,7
56,59,8
56,57,3
56,58,3
57,59,6
57,58,4
58,59,8
