task,cost
0,13.93
1,47.22
2,22.83
3,24.11
4,17.32
5,34.86
6,22.45
7,21.01
8,30.4
9,24.69
10,33.54
11,51.21
12,26.1
13,37.07
14,53.75
15,41.48
16,50.09
17,33.53
18,22.34
19,28.55
20,13.48
21,19.15
22,11.77
23,20.15
24,30.89
25,53.46
26,12.38
27,60.63
28,33.33
29,38.67
30,38.78
31,36.05
32,17.7
33,43.22
34,12.4
35,50.76
36,32.5
37,13.39
38,27.01
39,24.34
40,7.83
41,44.95
42,11.5
43,22.01
44,22.45
45,42.97
46,49.13
47,20.35
48,44.11
49,14.56
50,43.01
51,34.03
52,32.91
53,31.39
54,14.08
55,20.62
56,30.49
57,21.78
58,34.8
59,29.11
