task,cost
0,36.51
1,54.77
2,8.88
3,14.58
4,27.74
5,13.65
6,24.95
7,22.24
8,31.68
9,10.58
10,31.19
11,24.82
12,18.53
13,48.99
14,33.94
15,27.61
16,45.28
17,55.76
18,21.08
19,35.16
20,18.4
21,39.31
22,28.57
23,36.02
24,40.92
25,32.75
26,29.06
27,10.92
28,50.14
29,37.72
30,35.7
31,42.66
32,15.78
33,22.19
34,27.74
35,16.09
36,37.31
37,34.62
38,8.92
39,22.96
40,41.22
41,32.42
42,31.24
43,12.32
44,29.95
45,26.89
46,52.47
47,19.1
48,14.08
49,31.19
50,35.14
51,53.91
52,23.32
53,22.08
54,17.27
55,49.65
56,59.37
57,8.08
58,12.5
59,11.63
60,31.53
61,38.01
62,18.84
63,31.3
64,32.26
65,12.44
66,41.54
67,20.47
68,42.98
69,28.56
70,17.27
71,12.14
72,35.33
73,24.9
74,57.33
75,12.9
76,21.13
77,39.85
78,56.83
79,28.7
80,48.61
81,16.44
82,44.68
83,23.73
84,33.59
85,37.51
86,31.03
87,18.92
88,32.05
89,20.93
90,48.67
91,41.28
92,53.87
93,12.92
94,33.08
95,23.78
96,22.43
97,9.89
98,37.27
99,28.07
