task,cost
0,17.22
1,12.11
2,30.37
3,28.27
4,30.79
5,24.38
6,48.57
7,9.12
8,29.12
9,35.75
10,50.93
11,22.94
12,43.75
13,47.12
14,16.74
15,57.23
16,23.79
17,37.59
18,27.42
19,52.37
20,28.49
21,19.76
22,9.78
23,27.58
24,35.66
25,21.05
26,51.91
27,37.79
28,43.35
29,33.58
30,26.02
31,20.3
32,21.91
33,13.53
34,46.04
35,26.51
36,10.42
37,19.21
38,27.47
39,20.63
40,44.75
41,48.29
42,28.17
43,37.18
44,23.96
45,20.41
46,19.38
47,48.12
48,11.81
49,39.68
50,25.54
51,23.95
52,40.29
53,30.51
54,10.77
55,14.81
56,20.78
57,53.45
58,34.24
59,15.54
60,25.99
61,26.52
62,22.64
63,27.62
64,14.57
65,21.31
66,25.44
67,20.45
68,27.89
69,15.97
70,37.4
71,44.35
72,31.0
73,51.48
74,34.09
75,29.56
76,15.09
77,10.77
78,57.37
79,31.35
