task,cost
0,15.12
1,14.6
2,36.44
3,12.54
4,22.02
5,9.92
6,38.4
7,16.26
8,21.5
9,40.74
10,8.84
11,44.73
12,37.33
13,10.11
14,13.57
15,34.39
16,46.04
17,24.39
18,29.34
19,49.5
20,9.78
21,11.52
22,10.12
23,24.97
24,18.31
25,44.01
26,30.94
27,29.13
28,55.04
29,42.42
30,42.0
31,55.21
32,33.83
33,34.06
34,31.73
35,11.67
36,15.89
37,16.46
38,51.45
39,22.43
40,37.27
41,44.76
42,44.07
43,28.92
44,56.88
45,17.66
46,30.89
47,28.72
48,27.54
49,16.62
50,40.38
51,43.16
52,32.68
53,36.36
54,49.39
55,19.45
56,32.16
57,29.97
58,16.17
59,23.56
60,20.91
61,40.4
62,38.39
63,11.44
64,39.18
65,12.45
66,55.93
67,53.42
68,36.43
69,30.18
70,29.28
71,18.6
72,34.92
73,53.91
74,61.0
75,37.12
76,13.29
77,32.09
78,38.91
79,9.89
80,48.39
81,41.79
82,34.62
83,40.23
84,14.05
85,36.38
86,25.59
87,10.17
88,35.77
89,38.73
90,33.63
91,46.83
92,36.01
93,19.82
94,16.14
95,36.47
96,20.87
97,29.69
98,15.98
99,11.02
