task,cost
0,41.51
1,10.91
2,23.28
3,26.88
4,21.43
5,51.11
6,38.89
7,30.3
8,41.25
9,42.41
10,41.04
11,41.77
12,32.43
13,16.9
14,40.23
15,18.16
16,53.44
17,31.19
18,14.83
19,15.62
20,25.93
21,12.66
22,38.27
23,9.47
24,43.15
25,41.29
26,59.65
27,41.63
28,44.9
29,15.89
30,48.06
31,41.29
32,12.03
33,29.98
34,9.74
35,38.71
36,43.83
37,24.32
38,41.76
39,44.68
40,46.93
41,17.1
42,36.96
43,40.66
44,20.44
45,35.32
46,15.36
47,23.93
48,21.14
49,44.6
50,19.51
51,16.94
52,48.91
53,44.38
54,37.77
55,18.49
56,26.19
57,16.64
58,15.79
59,47.83
60,46.17
61,11.57
62,24.58
63,54.67
64,14.28
65,13.47
66,33.61
67,15.03
68,35.68
69,13.16
70,34.42
71,33.25
72,31.16
73,42.89
74,50.12
75,45.65
76,23.67
77,46.85
78,10.94
79,30.26
80,21.06
81,26.3
82,30.84
83,15.93
84,33.01
85,21.07
86,40.03
87,25.72
88,19.72
89,25.73
