src,dst,comm
0,35,3
0,14,2
0,38,5
1,5,3
1,34,6
2,3,9
3,10,5
3,17,2
4,31,5
4,7,2
4,21,8
5,11,10
5,33,4
5,28,10
6,7,3
6,35,5
7,33,8
7,10,9
8,31,4
8,35,4
8,25,8
9,27,6
9,35,5
10,20,1
11,14,5
11,19,6
12,39,4
13,22,3
13,38,1
13,21,4
13,14,3
14,25,1
15,19,8
16,22,3
16,33,4
16,18,9
17,37,9
17,35,9
18,39,4
18,31,5
18,23,8
19,39,2
20,27,10
20,25,2
20,37,9
20,35,5
21,29,3
21,37,10
21,35,10
21,31,6
22,32,5
22,38,4
23,25,7
23,26,6
23,32,9
24,36,5
24,38,10
25,39,6
26,38,7
27,33,8
27,30,5
27,36,8
28,38,6
28,36,5
28,30,9
29,37,8
30,39,2
30,36,9
30,37,6
31,35,10
31,37,9
32,39,10
33,38,5
33,36,8
33,35,8
33,39,4
34,36,3
34,37,6
35,36,1
35,38,1
36,39,10
36,37,5
37,39,7
38,39,4
