task,cost
0,32.58
1,13.37
2,36.4
3,40.2
4,9.78
5,52.39
6,18.39
7,19.46
8,34.53
9,36.45
10,29.68
11,36.04
12,44.87
13,9.72
14,42.64
15,40.16
16,25.66
17,32.47
18,12.48
19,14.41
20,23.17
21,50.12
22,26.21
23,30.89
24,23.02
25,13.3
26,54.84
27,28.35
28,20.22
29,12.04
30,25.56
31,39.15
32,33.18
33,46.93
34,23.94
35,9.16
36,30.2
37,35.69
38,32.79
39,51.63
40,27.9
41,41.56
42,43.76
43,31.4
44,28.69
45,41.33
46,30.47
47,12.79
48,28.68
49,29.63
50,47.71
51,15.07
52,15.47
53,40.0
54,32.01
55,48.73
56,27.96
57,17.91
58,25.19
59,23.97
60,46.12
61,16.71
62,7.59
63,22.74
64,40.11
65,10.21
66,47.03
67,33.51
68,13.89
69,21.51
