task,cost
0,10.02
1,18.31
2,24.36
3,20.86
4,31.78
5,17.33
6,34.14
7,40.63
8,36.24
9,27.18
10,26.49
11,22.85
12,28.98
13,35.37
14,13.59
15,47.43
16,10.9
17,25.7
18,42.19
19,45.8
20,35.52
21,51.02
22,24.04
23,28.34
24,15.94
25,51.56
26,30.63
27,14.49
28,10.38
29,29.51
30,11.09
31,34.15
32,34.09
33,40.79
34,19.24
35,9.62
36,48.19
37,34.45
38,18.24
39,34.15
40,11.88
41,25.74
42,19.96
43,31.61
44,37.55
45,50.77
46,31.56
47,35.29
48,44.04
49,61.68
50,30.19
51,24.72
52,30.25
53,10.97
54,49.92
55,34.39
56,14.61
57,32.99
58,27.48
59,39.56
