task,cost
0,20.36
1,39.12
2,15.0
3,11.12
4,16.77
5,18.29
6,37.55
7,33.35
8,47.08
9,36.04
10,24.72
11,21.49
12,15.2
13,39.75
14,19.66
15,35.82
16,32.37
17,27.36
18,38.91
19,44.08
20,33.21
21,26.18
22,19.7
23,18.32
24,39.3
25,18.88
26,11.99
27,39.26
28,17.72
29,30.29
30,23.09
31,40.83
32,10.56
33,23.5
34,13.57
35,55.93
36,20.96
37,19.1
38,30.48
39,40.86
40,30.78
41,13.89
42,35.59
43,11.43
44,44.95
45,32.99
46,38.52
47,33.25
48,42.25
49,37.31
50,56.33
51,57.53
52,34.41
53,11.91
54,23.99
55,30.26
56,19.38
57,47.46
58,25.83
59,36.13
60,25.73
61,40.58
62,22.38
63,29.51
64,33.25
65,30.37
66,17.95
67,53.17
68,15.34
69,21.8
70,35.54
71,13.7
72,26.46
73,19.64
74,18.47
75,29.54
76,24.27
77,32.17
78,44.87
79,41.37
80,18.58
81,16.73
82,19.9
83,22.29
84,34.77
85,37.86
86,34.4
87,48.11
88,15.86
89,51.44
90,31.52
91,29.31
92,29.77
93,23.23
94,30.97
95,20.47
96,13.22
97,33.72
98,46.1
99,39.47
