src,dst,comm
0,21,4
0,78,3
0,27,6
1,29,5
2,64,6
2,65,10
2,78,3
2,39,5
3,14,3
3,69,4
4,73,7
4,29,7
4,13,1
4,5,5
5,52,3
5,59,7
6,20,3
7,13,4
8,40,4
9,14,8
9,84,1
9,85,1
10,51,5
10,39,3
10,69,5
11,45,2
11,33,4
11,62,4
12,44,8
12,39,10
13,33,4
14,80,2
14,24,2
14,66,4
15,62,10
15,60,6
16,39,3
17,39,4
17,82,4
17,89,2
18,57,3
18,85,3
19,59,10
20,80,10
20,83,8
20,44,2
21,58,5
21,62,8
21,83,10
21,88,3
22,78,8
22,65,10
23,29,3
23,54,2
23,74,8
23,67,8
24,47,10
24,79,2
24,85,7
24,83,6
25,58,3
25,30,10
25,72,7
25,68,3
26,42,1
26,39,9
27,56,5
28,71,8
28,77,6
29,40,9
29,62,6
30,35,3
31,78,10
32,86,8
32,44,5
33,48,10
33,84,9
33,67,8
34,70,6
34,67,10
35,42,9
35,58,6
35,89,2
35,81,9
36,79,7
37,62,9
37,87,4
38,73,3
38,64,3
38,75,9
39,89,5
39,76,8
39,65,7
39,77,8
40,76,2
41,46,4
41,58,1
41,73,6
42,84,10
42,64,10
42,74,4
43,87,2
44,78,6
44,80,3
44,45,4
45,48,9
45,84,9
45,47,2
46,58,5
46,69,7
47,79,8
47,73,10
48,56,3
48,53,6
49,66,5
49,86,2
49,72,7
49,57,3
50,55,4
50,51,6
51,63,9
51,54,4
52,67,2
52,60,1
52,79,10
53,56,7
53,54,1
53,83,5
54,74,6
55,65,4
55,89,5
55,84,1
56,88,8
56,89,9
57,68,1
57,86,7
58,59,8
58,84,9
59,89,10
60,66,5
61,78,6
61,72,4
61,75,9
61,66,8
62,74,3
63,74,1
63,68,6
63,85,10
64,85,5
65,69,3
66,77,9
67,73,8
67,76,8
67,88,8
67,89,7
68,75,10
69,81,7
69,80,1
69,72,5
70,79,6
71,89,6
72,81,2
72,75,8
72,73,4
73,83,9
73,80,4
74,86,7
74,76,2
74,83,1
74,82,5
75,78,2
75,87,4
75,80,3
75,85,7
76,83,3
77,82,1
78,80,6
78,82,6
78,79,1
79,84,1
79,89,1
79,85,6
79,80,6
80,82,9
80,85,10
80,88,7
81,83,3
81,89,5
82,88,3
82,89,6
82,86,8
83,86,1
84,88,4
84,89,10
85,86,10
86,88,6
86,89,9
86,87,5
87,88,4
88,89,5
