task,cost
0,35.03
1,18.89
2,32.0
3,24.45
4,24.84
5,24.26
6,49.54
7,12.51
8,23.96
9,45.04
10,35.31
11,31.59
12,43.3
13,7.64
14,39.54
15,35.96
16,24.32
17,30.13
18,42.81
19,28.45
20,42.41
21,14.25
22,14.96
23,8.57
24,14.0
25,29.92
26,45.98
27,60.55
28,15.25
29,29.42
30,52.57
31,28.14
32,36.1
33,15.53
34,33.26
35,19.01
36,9.76
37,37.62
38,34.82
39,37.01
40,25.3
41,29.96
42,28.83
43,54.74
44,35.0
45,10.95
46,15.32
47,20.25
48,33.85
49,37.57
50,34.49
51,32.2
52,30.35
53,58.53
54,17.84
55,48.21
56,45.77
57,22.11
58,40.38
59,16.52
60,9.79
61,33.59
62,27.78
63,36.01
64,35.57
65,31.65
66,14.49
67,34.88
68,29.68
69,15.92
70,19.99
71,42.5
72,21.75
73,25.1
74,46.29
75,32.15
76,14.31
77,35.21
78,10.23
79,42.89
80,14.58
81,17.27
82,13.64
83,24.5
84,14.99
85,28.06
86,26.97
87,18.4
88,10.88
89,20.07
