task,cost
0,14.51
1,26.09
2,41.82
3,37.7
4,29.5
5,38.48
6,19.51
7,39.65
8,32.74
9,24.82
10,15.65
11,30.63
12,40.7
13,45.19
14,23.67
15,32.89
16,50.06
17,40.38
18,19.46
19,58.4
20,33.16
21,24.43
22,25.5
23,14.91
24,19.37
25,33.74
26,26.11
27,23.18
28,23.74
29,24.22
30,11.9
31,52.74
32,13.21
33,19.59
34,27.47
35,16.94
36,10.01
37,14.9
38,35.01
39,53.28
40,42.42
41,26.78
42,42.18
43,21.13
44,9.93
45,18.48
46,11.57
47,62.38
48,47.94
49,10.98
50,24.67
51,26.4
52,19.46
53,34.01
54,17.16
55,47.21
56,51.26
57,15.61
58,53.7
59,36.45
60,58.54
61,20.02
62,32.6
63,19.34
64,29.16
65,20.66
66,45.28
67,16.6
68,43.48
69,18.87
70,38.78
71,17.04
72,19.36
73,11.91
74,15.55
75,24.75
76,16.26
77,22.21
78,47.55
79,54.28
80,44.07
81,44.35
82,37.46
83,35.45
84,30.34
85,13.45
86,50.26
87,40.55
88,13.96
89,36.04
