task,cost
0,20.56
1,15.4
2,35.93
3,59.15
4,41.97
5,38.22
6,36.15
7,19.9
8,34.36
9,26.09
10,9.76
11,24.53
12,24.6
13,13.42
14,30.27
15,8.74
16,40.51
17,13.01
18,18.68
19,14.8
20,20.89
21,18.56
22,42.93
23,48.69
24,16.77
25,16.38
26,35.1
27,38.37
28,34.56
29,20.45
30,15.88
31,14.62
32,25.95
33,31.49
34,41.32
35,31.1
36,46.37
37,52.48
38,25.13
39,38.5
40,21.35
41,20.45
42,19.4
43,16.64
44,52.08
45,15.41
46,11.0
47,24.56
48,41.99
49,22.73
50,39.72
51,38.01
52,18.29
53,42.51
54,31.93
55,33.31
56,20.0
57,19.04
58,35.4
59,19.67
60,13.61
61,31.24
62,35.51
63,11.66
64,18.49
65,19.96
66,18.17
67,37.2
68,14.11
69,8.97
