task,cost
0,38.96
1,15.59
2,19.63
3,36.57
4,14.83
5,14.29
6,50.03
7,34.39
8,12.67
9,29.79
10,41.55
11,11.31
12,47.15
13,32.09
14,39.07
15,39.5
16,18.23
17,17.88
18,50.87
19,15.64
20,16.98
21,37.18
22,56.46
23,33.58
24,23.95
25,15.05
26,46.56
27,16.58
28,10.47
29,29.05
30,54.38
31,17.6
32,22.2
33,28.59
34,13.03
35,49.59
36,45.84
37,39.02
38,37.39
39,40.51
40,40.17
41,23.69
42,39.36
43,23.82
44,24.38
45,51.65
46,42.08
47,21.97
48,16.37
49,28.56
50,48.54
51,18.08
52,14.05
53,43.94
54,19.67
55,24.29
56,16.74
57,13.06
58,18.85
59,19.42
60,23.52
61,20.15
62,27.4
63,54.04
64,37.47
65,24.62
66,17.77
67,39.69
68,47.84
69,14.12
70,39.24
71,45.95
72,51.4
73,14.49
74,22.89
75,28.44
76,25.28
77,44.12
78,37.05
79,58.66
