task,cost
0,48.91
1,28.07
2,41.72
3,25.11
4,12.03
5,18.0
6,14.01
7,13.25
8,51.15
9,20.26
10,15.4
11,30.83
12,47.57
13,27.16
14,24.63
15,43.55
16,26.08
17,17.86
18,19.91
19,15.56
20,32.92
21,29.62
22,24.14
23,55.72
24,15.46
25,23.84
26,18.14
27,46.05
28,33.76
29,18.34
30,25.17
31,22.86
32,19.72
33,49.01
34,11.65
35,15.69
36,20.58
37,38.33
38,40.5
39,13.7
40,8.67
41,19.21
42,42.35
43,23.25
44,31.63
45,23.26
46,26.85
47,42.05
48,16.15
49,13.82
50,28.36
51,42.98
52,26.23
53,18.48
54,11.7
55,34.87
56,16.62
57,38.55
58,26.76
59,23.31
60,56.09
61,21.8
62,9.88
63,30.47
64,25.48
65,11.53
66,59.69
67,36.83
68,38.76
69,35.45
70,56.02
71,21.42
72,25.1
73,35.01
74,24.71
75,42.58
76,44.36
77,14.74
78,25.0
79,37.73
