task,cost
0,42.19
1,38.16
2,41.97
3,42.39
4,13.05
5,24.31
6,36.0
7,24.13
8,34.96
9,47.89
10,59.86
11,45.2
12,16.62
13,29.0
14,14.47
15,17.44
16,30.57
17,23.27
18,40.06
19,23.56
20,9.84
21,20.45
22,25.1
23,29.28
24,44.0
25,23.81
26,15.14
27,43.93
28,31.33
29,9.77
30,11.18
31,22.59
32,20.27
33,21.65
34,42.27
35,42.12
36,13.1
37,52.28
38,45.11
39,14.28
40,33.87
41,20.26
42,39.58
43,14.11
44,55.54
45,14.67
46,49.92
47,11.29
48,20.0
49,12.14
50,57.67
51,12.86
52,42.86
53,15.94
54,15.35
55,49.25
56,18.48
57,11.54
58,21.01
59,40.25
60,19.59
61,30.46
62,52.36
63,11.47
64,20.7
65,42.66
66,47.59
67,36.01
68,22.71
69,20.38
70,28.09
71,9.79
72,14.38
73,18.59
74,16.97
75,28.73
76,36.67
77,40.33
78,51.24
79,20.53
80,42.78
81,37.2
82,42.44
83,14.68
84,16.8
85,26.41
86,30.28
87,36.55
88,13.89
89,14.5
