task,cost
0,37.74
1,20.01
2,37.69
3,14.22
4,19.63
5,8.6
6,32.62
7,53.09
8,11.04
9,17.14
10,21.0
11,22.39
12,32.94
13,51.01
14,45.77
15,27.7
16,8.11
17,15.8
18,22.45
19,16.46
20,43.14
21,44.31
22,43.21
23,32.39
24,37.56
25,41.08
26,45.78
27,18.11
28,21.82
29,19.33
30,8.6
31,13.52
32,36.64
33,12.83
34,31.58
35,42.54
36,10.44
37,18.66
38,11.33
39,14.39
40,26.95
41,46.6
42,36.41
43,40.64
44,43.45
45,9.05
46,36.22
47,49.23
48,33.19
49,26.25
50,55.3
51,48.52
52,42.4
53,22.31
54,54.07
55,33.39
56,46.1
57,15.54
58,28.96
59,31.96
