task,cost
0,24.82
1,40.82
2,59.04
3,10.84
4,45.74
5,52.01
6,12.81
7,37.96
8,31.34
9,44.8
10,8.73
11,18.58
12,50.15
13,18.41
14,38.43
15,23.23
16,15.68
17,19.5
18,18.11
19,46.0
20,21.15
21,15.68
22,37.76
23,10.82
24,36.54
25,32.56
26,15.44
27,43.29
28,25.3
29,43.87
30,47.83
31,35.09
32,23.38
33,25.96
34,57.89
35,39.26
36,20.48
37,37.2
38,52.97
39,50.42
40,34.8
41,46.57
42,25.11
43,40.01
44,36.13
45,16.26
46,15.33
47,13.7
48,27.33
49,26.97
50,43.65
51,57.04
52,36.52
53,16.22
54,39.4
55,28.08
56,48.86
57,22.49
58,13.74
59,39.87
60,27.16
61,47.49
62,52.95
63,51.22
64,48.01
65,44.8
66,32.36
67,53.2
68,11.65
69,38.69
