task,cost
0,9.18
1,26.17
2,13.38
3,22.65
4,14.02
5,39.28
6,18.38
7,29.67
8,17.17
9,13.34
10,19.98
11,21.77
12,33.93
13,37.65
14,46.63
15,18.35
16,21.49
17,32.29
18,26.88
19,30.94
20,40.86
21,55.14
22,35.64
23,13.04
24,21.42
25,61.72
26,11.64
27,28.42
28,16.57
29,9.82
30,20.57
31,37.86
32,14.22
33,28.35
34,38.5
35,15.61
36,37.89
37,16.68
38,32.07
39,41.59
40,17.86
41,31.68
42,11.31
43,46.94
44,10.81
45,14.5
46,16.69
47,41.57
48,13.04
49,25.23
50,23.85
51,12.94
52,47.02
53,44.44
54,47.13
55,48.6
56,15.51
57,47.87
58,22.1
59,38.05
