task,cost
0,39.7
1,26.61
2,11.46
3,33.01
4,20.55
5,15.2
6,38.35
7,20.51
8,59.37
9,38.66
10,31.85
11,21.96
12,24.54
13,41.78
14,28.92
15,17.75
16,12.67
17,38.32
18,29.52
19,11.83
20,35.31
21,18.46
22,45.18
23,21.17
24,13.8
25,22.75
26,24.4
27,12.2
28,44.77
29,46.59
30,28.33
31,23.94
32,33.75
33,19.49
34,8.36
35,39.41
36,25.0
37,44.38
38,49.28
39,44.48
40,56.74
41,47.73
42,17.27
43,24.79
44,43.33
45,23.04
46,33.0
47,14.75
48,32.56
49,45.55
50,30.54
51,33.78
52,29.09
53,30.43
54,54.26
55,48.41
56,11.15
57,40.88
58,27.29
59,38.03
60,32.24
61,10.16
62,16.28
63,26.92
64,33.56
65,57.15
66,26.46
67,46.84
68,18.2
69,30.75
70,26.49
71,34.37
72,23.67
73,14.61
74,11.37
75,38.23
76,10.94
77,28.6
78,58.55
79,32.2
