task,cost
0,34.89
1,49.35
2,24.25
3,19.63
4,19.53
5,13.74
6,18.3
7,16.54
8,37.69
9,44.22
10,18.78
11,12.12
12,23.45
13,16.33
14,22.39
15,24.94
16,23.76
17,33.54
18,23.24
19,25.99
20,33.85
21,34.36
22,9.91
23,53.42
24,23.26
25,18.19
26,44.93
27,15.72
28,51.02
29,42.42
30,47.11
31,24.17
32,17.36
33,16.1
34,30.37
35,19.39
36,39.91
37,47.66
38,34.42
39,37.02
40,28.49
41,47.17
42,11.09
43,37.69
44,47.52
45,13.73
46,22.08
47,38.91
48,14.93
49,29.59
50,22.27
51,35.2
52,17.17
53,20.65
54,12.56
55,23.99
56,20.2
57,12.79
58,12.57
59,8.19
60,33.15
61,35.48
62,15.29
63,14.25
64,32.53
65,14.11
66,9.44
67,20.37
68,37.35
69,21.15
