task,cost
0,44.22
1,9.72
2,27.72
3,17.78
4,15.97
5,36.48
6,36.22
7,41.4
8,47.27
9,28.88
10,20.79
11,15.72
12,37.47
13,21.13
14,39.4
15,27.69
16,29.69
17,39.57
18,28.56
19,50.69
20,14.64
21,49.08
22,24.89
23,35.92
24,29.86
25,21.94
26,16.43
27,40.43
28,39.07
29,45.01
30,36.08
31,35.66
32,17.93
33,38.17
34,45.86
35,17.44
36,28.02
37,46.02
38,32.98
39,25.47
40,36.73
41,54.23
42,57.42
43,35.72
44,58.63
45,28.84
46,42.25
47,38.56
48,42.09
49,48.46
50,16.77
51,19.05
52,10.03
53,48.57
54,31.96
55,16.71
56,45.62
57,27.03
58,42.01
59,26.18
60,12.19
61,25.04
62,23.06
63,12.93
64,23.47
65,39.86
66,23.26
67,45.44
68,23.9
69,24.91
70,31.26
71,45.66
72,47.61
73,27.35
74,14.3
75,32.04
76,57.24
77,37.46
78,21.78
79,33.12
80,10.85
81,17.94
82,15.02
83,17.85
84,29.07
85,24.9
86,58.05
87,51.33
88,21.89
89,25.06
