task,cost
0,19.21
1,22.4
2,26.33
3,29.32
4,26.9
5,16.05
6,43.22
7,15.9
8,20.23
9,35.41
10,18.61
11,21.92
12,17.03
13,21.31
14,36.55
15,20.69
16,51.86
17,19.44
18,39.98
19,54.59
20,26.19
21,32.56
22,12.46
23,24.4
24,19.03
25,18.82
26,45.24
27,40.7
28,24.64
29,20.67
30,40.78
31,49.19
32,37.99
33,40.44
34,47.95
35,24.14
36,32.28
37,28.8
38,10.74
39,39.79
40,20.22
41,36.89
42,29.1
43,14.76
44,24.11
45,29.6
46,13.38
47,47.71
48,37.42
49,30.73
50,22.18
51,38.44
52,52.04
53,30.83
54,29.31
55,39.69
56,24.86
57,19.45
58,8.44
59,60.24
