task,cost
0,28.36
1,33.02
2,46.02
3,31.79
4,51.77
5,26.92
6,34.52
7,19.38
8,8.06
9,15.44
10,42.04
11,28.59
12,24.05
13,49.95
14,28.7
15,12.73
16,44.28
17,12.46
18,31.32
19,26.94
20,28.49
21,36.06
22,58.08
23,31.85
24,9.0
25,29.01
26,12.68
27,27.77
28,14.53
29,53.83
30,26.02
31,31.85
32,23.92
33,15.27
34,30.33
35,36.8
36,23.66
37,27.75
38,35.14
39,42.37
40,52.06
41,24.23
42,43.6
43,44.11
44,31.95
45,16.5
46,52.87
47,32.0
48,38.14
49,11.94
50,25.64
51,26.83
52,11.05
53,27.01
54,19.68
55,31.77
56,44.72
57,9.53
58,23.9
59,30.64
