task,cost
0,23.74
1,38.47
2,30.66
3,47.1
4,21.3
5,42.85
6,17.81
7,13.87
8,48.02
9,26.34
10,9.6
11,18.15
12,37.93
13,15.68
14,8.59
15,46.72
16,42.41
17,35.7
18,28.34
19,8.06
20,11.73
21,49.29
22,20.57
23,51.1
24,19.07
25,43.4
26,15.38
27,29.65
28,21.48
29,48.15
30,24.25
31,46.86
32,31.19
33,37.1
34,46.21
35,19.02
36,52.2
37,41.46
38,26.6
39,24.0
40,25.0
41,27.66
42,41.84
43,12.9
44,24.02
45,37.74
46,35.85
47,20.01
48,44.66
49,52.16
50,39.11
51,13.02
52,28.49
53,21.38
54,34.77
55,17.1
56,34.3
57,39.96
58,40.5
59,27.26
60,38.67
61,19.39
62,11.43
63,37.98
64,27.82
65,44.29
66,29.93
67,8.44
68,30.24
69,35.34
70,24.19
71,18.58
72,42.0
73,35.67
74,25.77
75,26.24
76,8.74
77,12.01
78,34.82
79,24.07
