src,dst,comm
0,16,2
0,49,4
0,78,5
0,47,3
1,88,9
2,42,3
2,64,1
2,43,1
3,5,7
3,61,3
3,88,9
4,10,4
4,35,2
4,36,5
4,21,3
5,87,3
5,34,4
5,24,1
6,63,9
7,48,7
7,84,4
7,31,5
8,27,4
8,37,10
8,33,3
9,80,2
9,47,10
10,13,9
10,68,6
11,37,4
11,68,5
11,24,5
11,72,1
12,97,10
12,39,2
12,60,5
12,53,10
13,90,5
13,45,2
14,46,9
15,32,10
15,60,1
15,69,5
16,55,1
17,81,9
17,39,2
17,97,2
17,52,2
18,47,5
18,76,4
18,90,4
19,55,10
20,21,1
20,67,9
21,45,5
21,96,8
21,56,7
21,68,9
22,50,7
22,98,7
22,36,10
23,87,8
23,41,7
23,79,9
23,45,8
24,76,3
25,72,1
25,53,4
25,92,7
25,93,1
26,34,10
26,44,2
27,73,7
28,57,4
28,33,1
28,96,9
28,31,3
29,69,10
29,48,9
29,77,1
30,91,9
30,99,4
30,49,6
31,70,2
31,32,8
31,46,2
32,44,8
33,40,1
34,59,8
34,56,1
35,49,2
35,95,6
35,57,7
36,52,2
37,62,9
38,72,9
38,89,8
38,43,9
39,89,1
39,85,10
39,55,5
39,98,4
40,51,4
41,99,2
41,96,6
41,95,2
42,75,9
42,89,6
42,82,8
42,66,1
43,86,5
43,83,2
43,61,10
43,65,7
44,46,6
45,71,9
45,63,3
46,76,3
46,83,2
47,95,8
47,49,10
48,57,8
48,84,3
48,86,6
48,62,3
49,89,6
49,78,2
49,71,10
50,76,10
50,85,10
50,56,8
51,64,9
51,53,8
51,74,3
52,78,8
53,96,10
53,71,8
53,66,8
54,95,10
54,63,2
54,78,4
55,82,3
55,77,3
55,68,6
55,74,3
56,73,10
57,86,8
57,91,10
57,82,4
57,61,1
58,85,1
59,83,5
59,90,2
60,91,6
60,66,2
60,63,10
61,94,1
61,73,7
62,93,7
62,86,2
62,71,7
63,67,10
63,81,10
63,80,8
63,85,7
64,99,2
65,80,4
65,93,10
66,71,9
66,91,6
67,85,1
67,89,2
67,86,2
67,97,7
68,75,10
68,99,1
69,96,4
70,75,9
70,94,10
71,94,7
71,97,6
71,86,8
72,74,5
72,85,5
72,99,1
72,83,9
73,91,1
74,86,1
74,85,1
74,92,1
75,83,5
75,78,6
76,98,7
77,80,9
78,99,6
78,80,7
78,90,9
78,91,1
79,80,10
80,81,8
80,93,3
80,89,10
80,95,10
81,90,7
81,82,8
82,97,4
82,96,1
82,84,8
82,90,8
83,94,9
83,91,7
84,85,8
84,91,5
85,93,7
86,93,6
86,96,7
86,94,5
86,98,5
87,99,4
87,91,9
88,97,9
89,93,4
89,90,5
89,99,4
90,96,4
91,98,6
91,92,10
91,93,8
92,99,10
92,94,3
93,96,7
94,96,5
94,97,8
95,99,4
95,96,3
95,97,7
96,99,10
96,98,10
97,99,7
97,98,5
98,99,2
