task,cost
0,40.52
1,50.49
2,28.52
3,15.68
4,42.28
5,55.42
6,41.12
7,18.54
8,17.74
9,32.47
10,27.1
11,9.01
12,11.0
13,40.23
14,53.29
15,28.1
16,33.36
17,58.53
18,17.01
19,49.8
20,21.5
21,14.26
22,20.0
23,20.47
24,28.12
25,39.93
26,18.77
27,10.07
28,20.36
29,40.21
30,14.62
31,10.6
32,23.2
33,43.34
34,11.09
35,36.08
36,28.88
37,19.52
38,20.79
39,51.35
40,32.53
41,12.8
42,13.17
43,35.64
44,47.25
45,40.74
46,61.68
47,32.84
48,45.14
49,22.25
50,23.08
51,34.45
52,20.71
53,22.71
54,9.03
55,44.09
56,9.92
57,44.11
58,40.17
59,38.78
60,31.36
61,27.68
62,37.22
63,35.27
64,37.5
65,19.9
66,14.26
67,41.03
68,24.34
69,31.69
70,13.81
71,34.99
72,11.0
73,12.49
74,52.51
75,39.16
76,22.79
77,10.14
78,56.09
79,53.05
80,31.94
81,12.54
82,21.91
83,47.1
84,10.74
85,15.4
86,27.03
87,44.87
88,42.2
89,34.94
