task,cost
0,36.5
1,30.78
2,46.29
3,35.68
4,34.12
5,19.48
6,44.68
7,41.58
8,32.89
9,35.14
10,24.25
11,26.9
12,25.44
13,13.62
14,42.07
15,12.67
16,25.52
17,10.43
18,20.13
19,39.81
20,26.34
21,26.76
22,8.57
23,43.75
24,49.46
25,43.32
26,59.47
27,25.94
28,19.65
29,36.51
30,12.56
31,26.91
32,23.99
33,8.29
34,14.71
35,48.8
36,10.57
37,48.69
38,23.14
39,15.44
40,12.08
41,13.8
42,58.37
43,19.62
44,21.41
45,29.45
46,23.59
47,8.48
48,33.23
49,42.72
50,23.82
51,21.37
52,30.33
53,31.52
54,38.58
55,39.17
56,23.25
57,13.51
58,34.41
59,17.89
60,12.35
61,28.92
62,15.35
63,31.71
64,27.65
65,33.41
66,22.64
67,34.49
68,39.88
69,13.22
70,36.8
71,18.06
72,9.27
73,51.35
74,36.28
75,36.71
76,43.29
77,42.18
78,41.53
79,16.55
80,49.36
81,42.67
82,48.6
83,45.61
84,10.58
85,51.21
86,30.27
87,23.12
88,45.4
89,12.26
90,39.21
91,39.83
92,7.51
93,20.66
94,18.14
95,42.54
96,11.7
97,33.45
98,58.89
99,7.94
