task,cost
0,20.62
1,22.54
2,45.6
3,17.82
4,28.18
5,35.7
6,30.93
7,51.44
8,8.62
9,10.18
10,40.07
11,28.15
12,52.71
13,49.77
14,34.58
15,31.97
16,15.44
17,31.38
18,42.98
19,32.47
20,55.77
21,10.08
22,20.29
23,44.03
24,26.25
25,18.7
26,41.38
27,18.55
28,17.34
29,46.79
30,25.67
31,29.96
32,50.33
33,33.05
34,17.63
35,37.46
36,39.81
37,46.08
38,32.48
39,48.44
40,34.21
41,51.09
42,12.38
43,11.58
44,29.67
45,31.68
46,9.82
47,35.72
48,26.43
49,27.62
50,28.16
51,21.93
52,31.87
53,11.35
54,49.88
55,60.31
56,15.4
57,38.06
58,19.97
59,24.75
60,19.04
61,33.93
62,19.08
63,44.64
64,18.04
65,32.47
66,30.12
67,13.1
68,18.77
69,12.43
70,28.24
71,13.75
72,12.99
73,25.97
74,10.45
75,30.2
76,29.45
77,35.71
78,47.38
79,27.72
80,52.74
81,12.59
82,27.05
83,13.41
84,38.47
85,21.23
86,22.43
87,41.83
88,43.84
89,41.37
