task,cost
0,38.98
1,21.44
2,27.5
3,22.34
4,14.01
5,17.31
6,26.8
7,13.3
8,51.12
9,55.77
10,51.81
11,44.18
12,25.78
13,33.34
14,41.08
15,43.76
16,19.87
17,31.31
18,47.43
19,21.57
20,43.88
21,32.53
22,41.66
23,38.6
24,9.82
25,33.25
26,16.09
27,11.87
28,23.54
29,20.39
30,29.98
31,21.69
32,27.75
33,31.61
34,13.24
35,34.25
36,43.11
37,27.22
38,33.46
39,45.26
40,43.36
41,53.11
42,40.22
43,17.23
44,27.88
45,35.41
46,40.17
47,37.69
48,25.54
49,26.71
50,15.73
51,30.41
52,32.42
53,25.12
54,36.05
55,34.17
56,23.11
57,18.02
58,28.95
59,41.97
