task,cost
0,39.92
1,22.9
2,55.57
3,9.01
4,23.97
5,37.67
6,11.73
7,31.42
8,15.69
9,35.69
10,15.12
11,22.24
12,38.46
13,54.32
14,16.87
15,27.78
16,26.47
17,33.8
18,39.38
19,42.57
20,15.09
21,18.55
22,41.47
23,24.76
24,52.31
25,31.3
26,31.57
27,25.97
28,35.45
29,52.33
30,16.2
31,9.13
32,19.41
33,15.02
34,29.54
35,31.24
36,37.06
37,26.05
38,45.21
39,16.91
40,34.58
41,15.99
42,32.2
43,41.23
44,33.16
45,59.92
46,37.71
47,32.21
48,30.27
49,31.15
50,26.57
51,17.11
52,30.41
53,36.41
54,10.95
55,28.36
56,10.93
57,14.93
58,55.03
59,51.4
60,38.62
61,33.37
62,35.6
63,24.13
64,20.39
65,32.04
66,15.54
67,35.71
68,41.86
69,30.42
