task,cost
0,31.87
1,18.02
2,53.4
3,35.95
4,21.2
5,7.79
6,14.51
7,36.45
8,25.68
9,49.45
10,27.84
11,45.14
12,24.49
13,19.05
14,24.24
15,30.01
16,22.41
17,24.13
18,25.33
19,17.78
20,42.33
21,36.37
22,53.34
23,18.32
24,46.65
25,28.73
26,27.73
27,57.75
28,11.53
29,24.52
30,15.47
31,23.41
32,40.97
33,27.52
34,26.64
35,19.02
36,46.09
37,35.86
38,13.62
39,11.26
40,9.93
41,40.59
42,38.32
43,42.35
44,12.59
45,23.18
46,40.88
47,14.16
48,29.72
49,57.97
50,43.09
51,41.79
52,19.93
53,38.62
54,13.95
55,26.39
56,16.46
57,48.04
58,21.54
59,19.58
