task,cost
0,18.35
1,28.38
2,45.1
3,25.86
4,38.06
5,38.47
6,13.98
7,35.51
8,13.54
9,55.95
10,13.0
11,24.35
12,17.55
13,43.0
14,13.79
15,8.37
16,7.66
17,14.69
18,18.97
19,13.81
20,29.43
21,39.8
22,27.39
23,28.84
24,36.69
25,36.93
26,8.8
27,10.53
28,19.89
29,15.09
30,35.53
31,32.17
32,23.82
33,29.22
34,50.87
35,24.63
36,41.38
37,27.98
38,10.38
39,17.7
40,14.2
41,42.53
42,38.03
43,30.53
44,12.28
45,26.87
46,36.06
47,15.33
48,15.59
49,56.7
50,17.67
51,43.18
52,41.18
53,30.93
54,14.91
55,21.64
56,20.44
57,14.87
58,30.49
59,31.38
60,32.83
61,54.9
62,24.17
63,21.35
64,37.43
65,39.22
66,48.65
67,26.1
68,12.78
69,16.04
