task,cost
0,46.32
1,32.41
2,29.62
3,24.31
4,40.57
5,23.42
6,43.56
7,27.62
8,19.2
9,49.49
10,13.83
11,46.69
12,50.76
13,29.93
14,34.1
15,21.81
16,56.66
17,24.98
18,17.08
19,12.57
20,34.84
21,18.98
22,20.97
23,20.02
24,28.35
25,16.53
26,12.31
27,52.23
28,40.29
29,21.76
30,19.96
31,28.32
32,38.62
33,27.97
34,39.24
35,38.7
36,14.88
37,13.6
38,39.09
39,33.91
40,34.21
41,34.22
42,31.26
43,36.87
44,12.06
45,16.27
46,44.93
47,28.85
48,32.16
49,27.8
50,13.94
51,48.15
52,31.88
53,48.94
54,19.12
55,23.36
56,19.95
57,26.63
58,42.12
59,33.21
60,34.11
61,53.97
62,9.31
63,28.35
64,25.54
65,9.26
66,29.06
67,56.5
68,16.81
69,15.68
70,44.47
71,13.74
72,36.68
73,37.94
74,25.3
75,19.07
76,25.29
77,46.48
78,28.68
79,21.25
80,38.47
81,37.91
82,52.56
83,39.77
84,43.31
85,51.06
86,45.22
87,11.7
88,32.97
89,18.53
90,55.38
91,30.87
92,25.52
93,9.86
94,13.31
95,19.28
96,41.18
97,30.42
98,14.6
99,21.65
