task,cost
0,16.02
1,44.65
2,48.53
3,26.47
4,8.03
5,31.97
6,19.66
7,21.99
8,29.12
9,25.19
10,32.31
11,22.03
12,15.87
13,50.79
14,47.8
15,30.56
16,37.51
17,19.03
18,14.84
19,18.76
20,42.93
21,44.6
22,37.4
23,21.55
24,38.9
25,34.71
26,23.7
27,27.56
28,20.71
29,25.49
30,9.04
31,48.12
32,61.12
33,53.94
34,18.91
35,51.82
36,42.88
37,45.1
38,28.72
39,60.9
40,24.44
41,31.15
42,18.19
43,32.62
44,11.13
45,36.06
46,40.28
47,47.11
48,26.52
49,14.53
50,42.27
51,49.95
52,12.63
53,31.67
54,39.79
55,45.24
56,35.34
57,39.34
58,37.25
59,22.76
60,35.56
61,46.99
62,54.55
63,50.05
64,19.03
65,12.72
66,22.14
67,10.49
68,51.56
69,52.62
70,29.73
71,8.33
72,27.25
73,51.14
74,31.52
75,43.51
76,18.35
77,41.7
78,14.4
79,29.73
80,42.31
81,28.09
82,49.48
83,37.43
84,17.96
85,32.43
86,43.8
87,44.63
88,32.05
89,17.46
