src,dst,comm
0,75,3
1,60,5
1,39,1
1,30,8
2,69,1
2,60,6
2,66,2
2,23,5
3,99,3
3,58,4
4,98,8
4,74,9
5,80,5
5,8,5
6,77,6
6,13,8
6,15,1
7,63,10
7,79,9
7,57,1
7,50,2
8,52,10
8,9,2
8,64,5
8,84,3
9,33,4
10,21,8
10,88,10
10,47,9
11,85,7
12,29,4
13,82,8
13,67,5
14,17,2
15,79,9
15,51,10
16,82,10
16,69,4
16,95,4
17,33,10
17,22,7
18,41,4
19,24,9
19,33,4
20,38,5
20,67,9
20,91,10
20,56,7
21,44,2
21,37,8
21,81,2
22,76,10
22,71,2
22,60,2
22,56,10
23,27,7
24,36,8
25,30,7
26,62,4
27,90,3
27,78,8
27,38,8
28,86,9
28,75,10
28,34,10
28,48,9
29,40,10
30,36,8
30,97,5
30,43,4
30,66,5
31,88,4
31,67,6
31,61,5
31,37,4
32,94,5
32,45,8
32,51,2
32,46,9
33,37,5
33,34,7
34,41,6
34,71,1
34,55,2
35,56,8
35,80,6
35,75,5
36,40,4
36,74,3
37,44,10
37,77,6
37,63,8
38,55,9
38,60,7
38,51,6
38,41,7
39,93,10
39,75,7
39,89,1
40,85,1
40,55,10
40,57,9
41,83,5
41,47,4
42,46,10
42,93,6
42,70,4
43,84,4
43,87,7
44,81,10
44,70,3
44,73,7
45,59,2
45,93,1
46,90,1
47,51,1
47,90,3
47,85,5
48,86,7
48,81,9
48,62,6
49,71,10
49,52,4
49,86,7
50,98,8
50,59,2
51,54,1
52,60,7
53,69,5
53,98,6
53,57,9
53,80,4
54,82,5
54,99,5
54,59,5
55,89,8
56,75,10
56,85,10
57,71,1
57,73,1
57,64,2
58,66,3
59,65,2
60,96,1
61,99,1
61,83,7
62,63,6
62,66,8
63,72,1
63,77,8
63,80,1
64,89,1
64,83,6
65,76,8
66,76,5
66,92,5
66,90,6
66,97,5
67,98,9
67,87,2
67,91,7
68,89,6
68,95,5
69,97,7
70,79,10
70,83,9
71,72,1
71,74,6
72,80,6
73,79,6
73,98,10
74,99,9
74,84,6
74,97,2
75,83,10
76,91,6
76,96,8
76,89,9
77,78,1
77,83,6
77,92,4
77,95,8
78,85,9
79,80,7
79,92,9
80,90,4
80,88,8
80,84,10
80,97,3
81,97,3
81,92,7
81,99,5
81,90,8
82,94,5
82,84,7
83,92,8
83,94,1
83,84,8
83,85,2
84,94,1
84,90,9
85,90,10
85,87,3
85,97,6
86,96,9
86,93,7
86,97,3
86,87,3
87,98,9
88,93,6
88,89,8
89,92,10
89,93,1
90,93,6
90,95,7
90,98,5
90,91,2
91,93,3
91,96,3
91,94,4
91,97,2
92,96,7
93,97,4
93,94,3
93,99,3
94,99,5
94,96,4
95,97,1
96,99,1
97,98,6
98,99,1
