task,cost
0,27.67
1,16.14
2,13.06
3,39.06
4,29.7
5,42.15
6,27.55
7,17.45
8,48.88
9,45.67
10,16.71
11,31.43
12,29.39
13,19.64
14,42.91
15,20.52
16,18.68
17,11.42
18,24.69
19,37.03
20,43.56
21,32.7
22,57.93
23,11.34
24,14.54
25,16.35
26,35.76
27,15.41
28,21.21
29,11.22
30,35.83
31,53.83
32,10.54
33,33.78
34,12.75
35,11.32
36,36.95
37,58.18
38,16.97
39,46.9
40,24.59
41,37.68
42,40.13
43,24.05
44,34.31
45,10.92
46,28.5
47,19.04
48,39.38
49,26.72
50,28.16
51,8.2
52,35.53
53,18.69
54,8.97
55,58.55
56,29.74
57,31.36
58,38.49
59,27.8
60,10.92
61,12.68
62,29.83
63,27.36
64,27.85
65,60.88
66,20.87
67,33.28
68,59.32
69,40.12
70,17.61
71,24.73
72,13.49
73,36.67
74,23.96
75,42.66
76,39.5
77,22.88
78,33.7
79,35.09
80,38.55
81,38.42
82,37.54
83,26.62
84,38.34
85,23.84
86,20.8
87,19.95
88,34.66
89,12.14
90,45.35
91,15.63
92,29.45
93,18.68
94,10.1
95,28.62
96,44.91
97,27.31
98,30.38
99,28.11
