src,dst,comm
0,9,2
0,19,5
1,19,6
1,26,3
1,16,8
2,20,1
2,3,10
2,29,3
2,9,10
3,16,6
3,4,2
3,17,7
3,22,7
4,21,3
4,20,3
4,29,5
5,12,2
5,19,2
5,22,8
6,8,8
7,10,10
7,15,1
8,18,5
8,11,10
8,9,6
9,12,10
10,29,4
11,19,9
11,23,2
12,28,6
12,16,7
12,25,1
13,25,9
13,14,3
13,15,5
14,23,10
15,25,5
15,27,7
16,29,2
17,28,4
17,26,6
17,24,6
18,20,1
18,23,4
18,21,1
19,28,3
19,21,10
20,29,4
20,26,1
20,25,8
21,29,10
22,28,7
22,27,1
22,25,6
23,24,1
23,25,5
23,29,8
23,28,6
24,26,2
25,29,10
25,28,6
25,26,10
26,28,10
27,29,1
27,28,9
28,29,2
