task,cost
0,13.83
1,38.7
2,14.38
3,27.63
4,40.96
5,21.51
6,13.81
7,49.65
8,26.03
9,28.48
10,24.95
11,38.18
12,27.3
13,17.93
14,34.72
15,35.91
16,31.07
17,26.71
18,16.23
19,38.32
20,37.27
21,29.76
22,28.58
23,18.95
24,40.43
25,31.93
26,55.06
27,23.9
28,31.71
29,27.16
30,19.82
31,25.76
32,21.7
33,46.84
34,36.14
35,48.27
36,10.17
37,8.52
38,48.15
39,21.19
40,22.46
41,28.79
42,33.4
43,10.74
44,11.91
45,35.87
46,29.47
47,32.75
48,38.23
49,57.36
50,19.83
51,17.64
52,47.56
53,32.18
54,25.36
55,30.98
56,25.31
57,52.23
58,19.34
59,13.44
60,38.49
61,39.78
62,35.47
63,10.17
64,45.96
65,32.53
66,31.41
67,23.65
68,43.27
69,24.43
70,34.33
71,13.87
72,41.58
73,44.38
74,37.45
75,36.61
76,23.4
77,39.31
78,53.34
79,32.6
80,34.94
81,33.59
82,24.2
83,35.05
84,11.33
85,7.93
86,21.1
87,12.33
88,30.16
89,28.05
