task,cost
0,28.05
1,32.69
2,57.62
3,26.19
4,15.78
5,37.01
6,42.44
7,13.42
8,9.97
9,32.83
10,29.38
11,17.53
12,12.69
13,52.55
14,24.96
15,25.29
16,44.24
17,34.65
18,37.96
19,44.31
20,25.04
21,37.67
22,10.44
23,39.88
24,28.66
25,27.47
26,22.38
27,49.34
28,7.76
29,19.71
30,44.23
31,27.86
32,25.61
33,23.19
34,38.5
35,31.62
36,9.37
37,13.37
38,43.41
39,14.75
40,16.51
41,34.97
42,30.0
43,37.75
44,32.85
45,32.24
46,32.97
47,27.5
48,27.63
49,36.5
50,26.05
51,25.08
52,36.79
53,52.75
54,49.17
55,29.12
56,31.55
57,48.05
58,44.53
59,36.7
60,54.94
61,29.52
62,14.34
63,53.29
64,47.28
65,26.21
66,20.75
67,40.19
68,30.49
69,14.05
70,43.15
71,29.0
72,45.55
73,46.43
74,41.25
75,28.55
76,12.28
77,7.82
78,42.3
79,30.31
