src,dst,comm
0,25,8
0,18,9
1,36,4
1,39,4
1,15,5
1,28,5
2,16,9
2,19,8
2,5,8
2,26,1
3,34,6
3,23,1
4,21,10
4,38,7
5,25,2
5,33,8
6,11,8
6,35,6
7,36,7
7,20,9
8,14,5
8,34,5
8,38,7
9,15,10
10,21,10
10,26,1
10,14,8
10,36,6
11,17,4
11,36,3
11,26,4
12,26,6
12,33,4
13,34,1
13,39,8
13,37,5
14,39,6
14,21,4
15,35,8
15,19,2
15,26,7
16,36,3
16,38,3
17,38,6
17,24,6
18,23,1
18,26,5
18,21,3
19,30,10
19,32,10
20,22,6
20,38,9
20,36,8
21,39,5
21,23,4
22,29,2
22,27,10
22,24,9
22,30,4
23,33,8
24,30,9
24,34,1
24,33,6
24,31,5
25,35,6
25,30,4
25,37,5
25,39,1
26,37,1
26,30,2
26,35,10
27,31,7
27,33,1
28,37,5
28,33,4
28,30,2
29,32,6
30,34,6
30,31,1
30,39,4
30,33,7
31,35,4
32,35,9
32,39,5
33,38,3
34,36,3
34,38,1
34,39,5
34,35,10
35,36,2
35,38,1
35,37,7
35,39,1
36,37,3
36,39,4
36,38,8
37,39,10
38,39,8
