task,cost
0,20.4
1,25.7
2,48.97
3,37.47
4,40.08
5,27.05
6,14.48
7,31.79
8,43.54
9,41.7
10,52.42
11,42.45
12,47.2
13,40.65
14,33.56
15,37.32
16,14.79
17,46.57
18,32.33
19,12.8
20,14.58
21,10.58
22,11.12
23,28.78
24,31.81
25,10.98
26,21.76
27,21.66
28,22.96
29,39.15
30,52.07
31,16.81
32,19.41
33,17.43
34,14.76
35,43.4
36,19.1
37,35.56
38,18.98
39,37.42
40,20.36
41,14.36
42,30.07
43,43.64
44,33.71
45,21.4
46,39.56
47,35.0
48,58.46
49,14.5
50,46.62
51,48.08
52,23.45
53,29.56
54,32.2
55,14.9
56,30.62
57,14.61
58,28.97
59,35.39
60,25.76
61,27.76
62,23.73
63,16.09
64,37.06
65,15.95
66,10.9
67,43.16
68,19.05
69,35.16
70,17.7
71,11.83
72,40.4
73,36.93
74,24.68
75,35.56
76,28.31
77,32.5
78,14.62
79,38.68
80,38.84
81,35.93
82,20.72
83,20.65
84,23.98
85,30.64
86,41.93
87,25.01
88,31.13
89,32.38
90,19.01
91,21.78
92,32.43
93,23.62
94,26.71
95,9.64
96,48.01
97,45.01
98,20.87
99,12.19
