src,dst,comm
0,98,9
0,51,2
0,93,5
1,55,8
1,40,4
1,71,5
1,3,4
2,43,5
2,26,4
2,79,3
2,88,2
3,96,3
3,33,1
3,84,4
4,7,8
4,92,9
4,82,1
5,88,3
5,46,4
6,29,7
6,95,5
6,52,4
7,86,10
7,30,9
8,22,4
8,12,10
9,19,6
10,86,5
11,64,9
11,43,6
11,95,4
12,60,5
13,16,8
14,77,3
15,48,8
15,92,4
16,42,6
16,44,6
16,99,4
16,96,1
17,65,1
17,24,1
17,75,10
18,38,3
18,36,8
18,92,2
18,51,1
19,74,1
20,58,4
20,51,10
20,38,10
20,55,7
21,73,3
22,43,9
22,79,1
23,80,2
23,88,1
24,55,7
24,53,9
25,35,4
25,72,4
25,90,9
25,78,1
26,51,8
27,76,8
27,60,10
27,98,2
27,85,9
28,80,8
28,77,2
28,35,2
29,64,7
30,43,9
30,76,5
30,80,10
30,77,1
31,85,4
31,77,7
32,77,6
32,67,3
32,62,4
32,56,9
33,95,2
33,92,4
33,34,9
34,92,2
34,96,2
34,94,9
34,73,7
35,90,4
35,89,1
35,42,8
35,74,3
36,63,2
36,46,7
36,59,6
37,92,3
37,40,5
37,46,3
37,88,5
38,74,7
39,78,2
39,71,6
40,63,2
40,93,6
40,78,4
41,67,8
41,48,1
41,63,9
41,79,3
42,74,1
42,54,2
42,83,3
43,45,1
44,73,2
45,53,4
45,72,9
45,96,7
45,70,1
46,84,1
46,50,10
46,92,8
46,81,7
47,97,2
47,80,3
47,75,10
47,74,4
48,63,4
48,62,10
48,80,3
48,81,8
49,82,5
49,89,9
49,80,7
50,80,1
51,71,10
51,67,3
52,99,1
52,79,9
53,64,4
53,58,10
53,86,7
53,72,8
54,71,10
54,67,2
55,98,4
56,90,9
56,66,5
57,61,8
57,84,1
57,89,10
57,75,9
58,69,1
59,65,2
59,99,6
60,74,10
60,87,1
60,99,3
60,96,10
61,78,6
61,76,4
61,64,5
61,85,6
62,89,2
62,96,4
62,74,4
63,96,10
64,67,2
64,70,9
64,75,10
65,75,8
65,92,4
65,84,4
65,78,4
66,79,5
66,88,3
66,80,5
66,90,5
67,77,1
68,70,8
68,96,10
68,78,2
69,77,2
69,73,7
69,95,8
69,72,2
70,83,7
70,86,9
70,79,4
70,88,7
71,97,3
72,94,5
72,92,5
73,85,4
74,99,2
75,84,7
76,77,1
76,96,6
76,79,3
77,96,7
77,81,6
78,85,2
78,83,1
79,84,5
79,98,6
79,86,9
80,83,4
80,81,6
80,90,7
80,98,6
81,85,9
81,84,7
81,98,7
81,88,5
82,83,4
82,84,9
82,87,10
82,90,6
83,96,1
83,93,10
84,85,7
85,99,7
85,91,7
86,89,1
86,95,5
87,88,4
87,99,5
88,92,7
89,90,7
89,98,9
89,93,8
90,95,5
90,91,7
90,93,1
90,99,6
91,96,10
91,98,1
92,93,1
92,98,4
92,99,10
92,97,2
93,96,3
93,99,10
93,94,5
94,98,2
94,97,8
94,96,4
95,99,8
95,98,5
95,97,10
95,96,5
96,97,10
97,99,7
97,98,1
98,99,9
