src,dst,comm
0,46,2
0,38,5
0,12,2
1,98,3
1,44,5
2,5,4
2,13,5
3,84,9
3,21,6
3,23,6
4,60,1
5,27,6
5,70,7
5,84,5
5,26,1
6,97,5
6,74,8
6,64,7
7,64,6
7,97,8
7,33,7
8,90,10
8,15,9
9,43,6
10,14,10
10,37,10
11,51,1
12,91,8
13,24,1
13,30,1
14,56,1
14,82,3
15,84,3
15,49,7
15,27,2
16,24,9
16,20,5
16,82,4
17,18,10
18,69,9
18,52,10
18,53,1
19,73,7
19,76,7
19,81,2
19,41,1
20,50,3
20,41,4
20,59,6
20,43,6
21,65,1
21,79,6
21,71,7
21,89,9
22,85,8
22,95,2
22,28,6
23,36,2
23,29,5
24,28,4
24,59,1
24,42,1
24,96,5
25,56,9
25,82,10
25,75,1
25,70,1
26,47,6
26,43,2
26,31,8
26,48,5
27,56,5
27,69,2
27,40,1
27,90,5
28,69,9
28,79,4
28,50,9
29,59,8
29,63,3
30,61,3
30,52,1
30,81,6
31,37,5
31,71,6
32,33,1
32,76,10
32,88,6
32,40,7
33,36,3
33,34,9
33,92,9
34,98,10
34,63,4
34,87,7
35,37,8
35,89,10
36,71,7
36,61,10
37,60,2
37,58,3
37,57,10
38,92,9
38,87,4
39,42,7
39,40,10
39,86,6
39,93,6
40,95,6
41,43,1
41,89,4
41,54,9
41,44,8
42,94,5
42,84,7
42,87,4
42,43,3
43,69,3
43,44,4
43,94,9
44,64,3
45,78,3
45,83,3
46,82,10
46,72,6
46,57,1
47,60,3
47,57,4
48,69,9
48,94,2
48,76,6
49,93,4
50,68,2
51,53,7
51,54,3
51,82,5
51,99,8
52,98,5
53,81,9
53,60,5
54,88,6
54,57,8
54,72,1
55,85,1
55,84,3
56,60,5
56,73,6
56,70,4
57,73,1
57,65,8
58,60,9
58,93,10
59,96,4
59,87,3
60,87,5
60,69,6
61,95,4
61,93,2
61,64,7
62,68,2
62,85,4
62,86,2
63,68,9
63,96,4
63,82,5
63,73,6
64,74,4
64,68,8
64,80,10
65,85,2
66,73,9
66,78,6
66,94,7
67,89,3
67,93,7
67,97,10
67,74,1
68,97,3
69,82,4
69,92,6
69,97,7
69,80,4
70,72,8
70,81,3
70,97,6
71,75,7
71,95,6
71,78,1
71,88,8
72,87,5
72,78,9
72,84,3
73,98,6
73,77,9
73,89,4
73,97,1
74,96,1
74,99,3
74,83,8
75,94,7
75,99,9
75,95,4
75,77,10
76,89,8
76,78,6
77,85,9
78,81,8
78,87,5
78,96,8
78,82,6
79,83,9
80,83,9
80,87,2
80,95,2
81,89,6
82,86,3
83,95,1
83,98,8
83,85,5
84,99,10
84,85,10
85,88,7
85,90,3
85,92,4
85,95,8
86,98,4
86,91,8
86,92,8
86,97,7
87,98,10
87,93,3
88,99,1
89,98,10
89,92,3
89,94,9
89,93,1
90,98,5
90,99,3
90,93,4
90,94,2
91,97,7
91,92,3
91,93,6
92,94,3
92,98,4
92,95,7
92,96,8
93,99,4
93,94,8
93,98,6
94,97,2
94,96,1
94,95,8
95,99,8
95,97,2
95,98,1
96,97,10
96,99,7
96,98,1
97,99,4
97,98,3
98,99,4
