task,cost
0,36.88
1,61.06
2,32.04
3,46.92
4,35.83
5,23.38
6,22.69
7,45.95
8,43.9
9,37.35
10,25.77
11,13.93
12,28.91
13,32.33
14,14.12
15,32.44
16,31.58
17,33.36
18,10.11
19,12.81
20,14.87
21,36.78
22,51.22
23,33.93
24,9.59
25,54.52
26,19.6
27,54.69
28,12.71
29,26.34
30,50.53
31,43.12
32,12.44
33,39.2
34,54.79
35,50.03
36,17.14
37,19.58
38,36.62
39,39.65
40,15.36
41,40.6
42,52.32
43,43.34
44,41.46
45,33.43
46,47.21
47,22.31
48,47.37
49,20.64
50,41.22
51,12.33
52,27.44
53,45.4
54,26.77
55,52.1
56,33.12
57,30.18
58,33.87
59,27.02
60,20.07
61,36.92
62,51.23
63,34.06
64,50.69
65,12.01
66,20.86
67,50.03
68,25.54
69,46.42
70,47.13
71,36.1
72,19.51
73,50.79
74,33.21
75,58.92
76,34.85
77,44.98
78,16.87
79,38.73
