task,cost
0,24.37
1,32.75
2,34.5
3,18.75
4,31.85
5,32.71
6,36.6
7,28.55
8,21.29
9,37.39
10,21.5
11,23.21
12,21.67
13,20.01
14,40.7
15,16.19
16,29.92
17,36.32
18,23.02
19,34.77
20,12.69
21,27.71
22,18.08
23,20.28
24,11.88
25,19.59
26,15.57
27,27.03
28,27.86
29,27.47
30,43.23
31,20.69
32,16.77
33,37.28
34,18.29
35,12.14
36,44.86
37,37.32
38,52.08
39,17.23
40,22.61
41,23.41
42,34.5
43,13.87
44,24.93
45,49.92
46,42.58
47,51.74
48,56.63
49,15.83
50,19.6
51,19.74
52,49.44
53,26.95
54,32.1
55,55.23
56,26.3
57,37.09
58,21.86
59,35.7
60,53.33
61,48.13
62,26.77
63,39.42
64,41.92
65,34.32
66,20.4
67,11.87
68,27.28
69,23.43
70,49.24
71,45.18
72,35.27
73,13.53
74,38.2
75,44.36
76,19.62
77,8.79
78,28.81
79,34.23
80,14.06
81,25.15
82,36.86
83,26.44
84,31.16
85,16.07
86,13.69
87,44.62
88,55.07
89,31.77
90,35.28
91,13.92
92,24.0
93,30.2
94,34.47
95,12.03
96,27.34
97,29.1
98,26.93
99,10.99
