src,dst,comm
0,52,10
0,43,4
0,9,7
1,10,3
1,61,7
1,30,9
1,12,2
2,42,9
2,66,1
2,5,5
3,26,2
3,16,4
3,69,2
4,40,3
4,36,7
4,21,1
4,58,8
5,39,10
5,7,3
5,67,6
6,52,7
7,42,4
7,31,4
7,55,6
8,9,10
8,54,4
9,45,4
9,47,6
9,11,8
9,44,6
10,30,2
10,67,1
11,21,9
11,42,2
11,12,9
11,31,5
12,49,5
12,40,6
12,33,5
13,49,6
13,66,3
13,37,9
14,38,6
14,60,4
14,32,1
14,58,3
15,38,3
15,49,8
15,53,7
16,35,3
16,58,2
16,56,3
17,49,2
17,68,1
17,50,2
17,53,9
18,31,8
18,38,2
18,36,5
18,32,10
19,22,5
19,60,6
20,35,5
21,52,2
22,31,9
22,54,8
22,44,5
22,62,8
23,64,3
24,50,2
24,35,8
24,57,3
25,28,5
25,32,10
26,61,4
26,45,10
26,39,4
27,34,8
28,67,7
28,35,10
28,45,9
29,65,2
29,51,6
29,44,1
29,67,3
30,68,6
30,58,7
30,37,7
30,40,3
31,40,2
31,65,3
31,42,8
32,33,1
32,36,7
32,62,1
32,63,5
33,59,7
33,50,7
33,36,3
34,64,10
34,37,1
34,38,6
34,46,6
35,40,9
35,50,2
35,68,8
36,55,5
37,44,1
37,48,3
38,58,10
39,43,7
39,41,2
39,57,10
39,58,2
40,54,1
40,51,4
40,42,7
40,50,7
41,46,4
42,63,9
42,68,6
43,59,10
43,69,3
43,53,2
44,64,9
44,47,10
44,45,5
44,51,9
45,65,8
45,59,6
45,55,3
46,62,1
46,67,3
47,50,6
47,68,1
47,65,9
48,59,9
48,54,8
48,63,5
49,65,10
49,56,1
49,54,8
49,66,9
50,62,7
50,59,2
50,54,10
50,69,5
51,58,3
51,52,5
52,61,5
52,55,6
52,54,1
53,57,2
53,62,3
53,68,1
54,64,6
54,63,6
54,66,7
54,57,9
55,68,2
55,65,7
55,69,1
55,57,4
56,62,6
56,61,3
56,68,8
56,66,5
57,59,9
58,61,9
58,63,3
58,62,10
59,60,1
59,62,5
60,69,9
60,65,3
60,68,1
61,62,2
62,63,6
63,69,4
64,67,8
64,65,4
64,66,2
64,68,5
65,69,1
65,67,7
66,69,6
67,68,4
68,69,6
