src,dst,comm
0,35,4
1,18,8
1,63,9
1,98,10
1,67,2
2,61,10
3,47,1
3,4,7
3,41,9
3,88,9
4,47,7
4,48,3
4,68,4
5,51,3
5,71,9
5,29,3
6,29,8
6,65,2
7,88,8
7,52,8
7,66,1
8,11,4
9,17,7
9,63,10
10,79,8
10,24,1
11,53,3
11,36,1
11,72,4
11,83,2
12,68,4
12,64,2
12,78,4
13,61,6
13,84,3
14,97,1
14,69,10
14,23,5
15,95,5
15,51,8
16,28,1
16,93,1
16,83,10
17,69,1
18,57,3
19,85,4
20,90,9
20,60,9
20,69,4
21,62,7
21,44,9
22,98,9
22,92,3
22,71,8
22,27,2
23,26,3
23,46,7
23,97,5
24,86,7
24,92,9
24,85,9
25,37,2
25,41,10
25,39,3
26,43,10
26,58,1
27,85,9
27,87,1
27,40,6
27,67,9
28,29,4
28,66,7
29,71,4
29,82,1
30,92,2
30,40,1
30,90,8
30,35,5
31,77,7
31,71,9
31,56,9
32,96,4
32,87,4
32,69,7
32,36,1
33,91,7
34,49,9
34,45,9
34,73,1
34,78,6
35,99,3
36,94,1
36,42,10
37,97,7
37,42,4
38,59,7
39,52,7
39,64,6
39,93,9
40,72,8
40,59,4
40,98,6
41,76,7
41,90,5
41,69,3
42,72,8
43,57,7
43,85,5
44,88,7
44,60,1
45,74,7
45,66,7
45,52,9
45,79,6
46,95,3
46,52,10
47,72,6
47,62,5
47,49,2
47,88,5
48,85,6
49,82,9
49,93,4
50,93,7
50,51,3
51,53,6
52,59,2
53,87,3
54,57,6
54,93,6
54,61,2
55,96,8
55,60,10
55,73,1
56,80,6
56,79,4
57,77,3
57,81,1
58,96,6
58,91,5
59,94,6
59,74,10
59,99,10
60,70,4
60,90,8
61,90,5
61,98,4
61,87,4
61,83,1
62,91,8
62,97,1
62,72,6
62,75,9
63,94,7
63,79,8
63,81,3
63,75,3
64,97,4
65,94,3
65,74,4
66,74,1
67,96,4
67,87,6
67,76,5
67,84,9
68,98,1
68,75,4
68,70,7
69,76,9
69,96,10
69,78,3
69,88,6
70,83,7
70,88,7
71,92,4
71,76,3
71,96,3
71,83,10
72,95,7
72,78,3
72,83,9
72,87,2
73,97,6
73,80,5
73,75,10
73,85,8
74,77,3
74,96,9
74,98,9
74,81,6
75,80,9
75,83,9
76,84,4
76,89,3
76,82,9
77,79,3
77,86,2
77,88,9
77,81,1
78,81,2
78,92,5
79,99,3
79,90,9
79,80,6
80,84,3
80,88,4
80,85,6
80,97,7
81,96,2
81,95,1
82,86,4
82,88,7
82,87,3
82,98,10
83,90,6
83,86,8
83,89,3
84,88,8
85,95,1
86,90,8
86,99,9
86,96,10
86,98,7
87,96,3
87,92,9
87,90,10
87,99,1
88,89,10
88,99,9
89,98,8
89,99,1
90,95,2
90,99,6
91,92,2
91,95,9
91,99,2
91,98,3
92,97,8
92,94,9
93,99,6
93,97,2
93,98,7
94,99,3
95,97,6
95,99,1
95,96,6
96,99,6
96,98,6
96,97,9
97,98,8
98,99,3
