task,cost
0,39.55
1,36.02
2,38.5
3,46.49
4,43.05
5,39.27
6,23.31
7,28.92
8,54.71
9,38.99
10,19.22
11,34.43
12,33.52
13,45.59
14,23.79
15,29.03
16,32.12
17,41.34
18,38.95
19,35.98
20,25.12
21,17.19
22,13.18
23,25.87
24,14.74
25,38.96
26,32.63
27,35.74
28,24.79
29,50.39
30,25.04
31,44.64
32,45.01
33,32.23
34,39.31
35,39.87
36,12.2
37,11.62
38,46.02
39,28.75
40,49.86
41,27.06
42,26.33
43,20.71
44,24.62
45,23.68
46,13.22
47,12.39
48,23.42
49,26.32
50,37.33
51,48.92
52,30.89
53,11.99
54,13.42
55,13.33
56,18.82
57,38.36
58,12.39
59,19.1
60,20.2
61,20.63
62,11.76
63,52.64
64,43.37
65,12.59
66,28.36
67,41.66
68,40.48
69,40.55
