task,cost
0,36.5
1,31.63
2,38.74
3,45.89
4,17.44
5,50.91
6,22.41
7,14.16
8,46.98
9,35.5
10,51.95
11,14.31
12,36.87
13,45.71
14,40.78
15,17.88
16,39.76
17,19.3
18,20.46
19,48.96
20,38.94
21,58.59
22,26.84
23,31.21
24,31.88
25,39.05
26,20.64
27,39.64
28,13.47
29,41.13
30,32.22
31,16.84
32,31.95
33,30.44
34,44.26
35,52.72
36,12.91
37,56.03
38,45.45
39,20.32
40,31.76
41,22.21
42,12.94
43,42.38
44,30.67
45,41.07
46,51.52
47,17.6
48,19.43
49,52.75
50,51.74
51,11.43
52,39.01
53,29.12
54,11.35
55,43.27
56,23.82
57,44.14
58,29.31
59,25.53
60,31.81
61,29.14
62,10.05
63,29.7
64,32.98
65,39.52
66,39.86
67,24.95
68,39.97
69,44.61
