task,cost
0,16.25
1,48.17
2,28.08
3,17.25
4,41.64
5,34.48
6,29.51
7,17.27
8,25.49
9,23.07
10,38.44
11,42.77
12,46.98
13,24.88
14,19.91
15,30.59
16,12.5
17,17.4
18,23.74
19,44.18
20,51.12
21,21.22
22,42.67
23,15.88
24,41.08
25,41.46
26,24.08
27,10.59
28,11.06
29,33.84
30,23.21
31,23.28
32,34.94
33,49.18
34,49.02
35,22.98
36,29.85
37,16.93
38,58.34
39,30.87
40,40.19
41,52.12
42,9.01
43,32.83
44,25.92
45,43.33
46,42.36
47,34.4
48,18.79
49,22.79
50,23.49
51,42.87
52,43.58
53,41.34
54,11.47
55,10.68
56,25.78
57,16.63
58,36.78
59,35.99
