task,cost
0,38.37
1,55.52
2,41.65
3,15.83
4,33.21
5,29.32
6,26.47
7,22.04
8,42.82
9,15.32
10,29.16
11,11.35
12,45.39
13,18.87
14,23.07
15,45.79
16,59.93
17,43.36
18,56.77
19,20.09
20,12.32
21,22.48
22,21.98
23,13.18
24,28.18
25,33.34
26,41.36
27,15.31
28,33.44
29,42.11
30,22.1
31,38.44
32,18.0
33,42.28
34,30.8
35,12.98
36,58.62
37,35.42
38,27.53
39,17.38
40,26.97
41,9.71
42,43.12
43,25.88
44,43.43
45,42.07
46,32.74
47,26.68
48,43.28
49,7.86
50,35.98
51,17.77
52,14.93
53,13.71
54,8.75
55,47.83
56,16.06
57,28.69
58,12.78
59,22.82
60,41.39
61,27.75
62,44.51
63,41.76
64,21.63
65,41.16
66,44.65
67,26.68
68,48.51
69,28.89
70,11.98
71,21.89
72,55.44
73,50.23
74,32.23
75,38.82
76,33.58
77,50.17
78,28.02
79,31.97
80,37.62
81,8.68
82,21.71
83,14.07
84,10.75
85,33.52
86,13.83
87,39.33
88,32.4
89,15.95
90,27.83
91,15.47
92,11.68
93,34.26
94,12.66
95,29.01
96,13.05
97,11.75
98,18.57
99,49.86
