task,cost
0,7.77
1,41.07
2,18.74
3,43.31
4,18.11
5,15.95
6,26.79
7,15.19
8,9.23
9,35.74
10,58.26
11,32.6
12,22.99
13,18.98
14,20.79
15,37.75
16,29.32
17,25.65
18,31.84
19,21.77
20,8.99
21,11.57
22,45.19
23,29.49
24,48.33
25,22.21
26,25.25
27,36.78
28,12.05
29,45.75
30,21.75
31,18.22
32,22.26
33,21.98
34,35.26
35,28.61
36,17.26
37,57.9
38,18.05
39,46.19
40,30.08
41,27.51
42,39.87
43,26.61
44,11.34
45,42.58
46,8.72
47,27.24
48,33.4
49,47.56
50,49.73
51,28.74
52,7.87
53,15.03
54,24.46
55,41.72
56,48.38
57,26.54
58,45.95
59,17.5
60,9.07
61,36.64
62,12.9
63,50.51
64,16.74
65,48.89
66,30.86
67,13.54
68,49.56
69,51.81
70,29.22
71,38.29
72,10.24
73,24.0
74,44.83
75,33.35
76,27.66
77,24.94
78,42.76
79,17.2
80,24.45
81,45.66
82,30.36
83,47.87
84,34.2
85,25.52
86,34.21
87,30.14
88,10.13
89,29.52
