task,cost
0,13.07
1,48.83
2,23.68
3,15.16
4,11.43
5,26.59
6,13.23
7,50.09
8,14.29
9,16.64
10,17.6
11,41.01
12,32.19
13,34.86
14,24.76
15,16.88
16,12.46
17,13.75
18,28.45
19,19.17
20,16.86
21,20.71
22,40.61
23,21.06
24,11.23
25,42.12
26,29.94
27,17.6
28,33.41
29,44.59
30,35.34
31,41.8
32,32.29
33,16.26
34,24.82
35,18.46
36,23.3
37,44.94
38,25.46
39,18.29
40,17.48
41,49.43
42,10.33
43,38.93
44,12.73
45,20.26
46,58.43
47,36.65
48,27.47
49,15.61
50,21.8
51,24.34
52,19.23
53,23.48
54,58.16
55,16.89
56,40.24
57,15.02
58,54.36
59,13.46
60,20.41
61,21.92
62,50.9
63,27.35
64,17.84
65,49.04
66,52.5
67,30.46
68,33.11
69,34.49
70,17.83
71,34.59
72,24.84
73,14.92
74,13.62
75,17.16
76,18.55
77,14.03
78,26.94
79,34.33
80,56.05
81,33.81
82,57.32
83,41.48
84,25.44
85,43.88
86,11.3
87,41.36
88,32.02
89,13.92
