task,cost
0,47.05
1,21.8
2,42.2
3,18.04
4,24.31
5,17.57
6,30.18
7,37.88
8,48.73
9,31.8
10,37.54
11,45.63
12,14.23
13,46.93
14,12.13
15,25.3
16,21.0
17,42.54
18,18.82
19,30.37
20,44.9
21,51.53
22,11.77
23,12.08
24,29.64
25,46.6
26,50.42
27,56.94
28,36.47
29,27.7
30,55.17
31,40.25
32,13.51
33,43.04
34,7.95
35,28.32
36,39.58
37,15.17
38,16.73
39,14.27
40,26.87
41,44.3
42,28.33
43,47.15
44,40.64
45,9.12
46,10.07
47,36.89
48,30.62
49,8.49
50,22.83
51,32.08
52,16.95
53,14.46
54,20.36
55,35.3
56,46.4
57,10.74
58,35.26
59,48.25
60,36.32
61,49.99
62,23.64
63,18.26
64,33.19
65,49.43
66,11.77
67,27.45
68,49.42
69,28.52
70,28.22
71,39.03
72,39.79
73,33.65
74,19.61
75,36.71
76,33.35
77,12.22
78,13.74
79,34.82
