task,cost
0,57.93
1,33.21
2,31.71
3,12.14
4,14.88
5,24.16
6,43.17
7,8.83
8,51.47
9,27.35
10,28.87
11,35.43
12,47.39
13,29.96
14,10.13
15,24.61
16,34.59
17,22.33
18,12.23
19,16.82
20,28.24
21,17.45
22,25.54
23,17.49
24,38.06
25,41.12
26,58.2
27,26.17
28,25.79
29,15.2
30,28.95
31,58.74
32,14.33
33,9.16
34,40.04
35,37.55
36,41.0
37,38.26
38,15.42
39,41.2
40,39.91
41,42.15
42,15.66
43,22.1
44,10.32
45,25.19
46,36.23
47,28.53
48,44.67
49,43.4
50,37.53
51,29.03
52,40.33
53,20.64
54,11.98
55,16.09
56,22.21
57,36.24
58,20.42
59,21.6
