task,cost
0,10.83
1,39.79
2,12.01
3,42.58
4,31.28
5,29.94
6,12.49
7,26.98
8,32.28
9,24.92
10,49.82
11,19.7
12,42.85
13,8.34
14,32.19
15,51.75
16,31.65
17,36.28
18,38.65
19,23.91
20,11.77
21,19.01
22,40.02
23,41.04
24,32.38
25,17.54
26,44.78
27,19.3
28,19.56
29,43.78
30,41.29
31,33.98
32,20.17
33,31.95
34,22.84
35,26.29
36,42.81
37,49.96
38,22.21
39,25.16
40,17.16
41,43.72
42,28.34
43,18.85
44,21.25
45,19.77
46,22.31
47,15.49
48,51.74
49,22.17
50,23.04
51,19.32
52,40.82
53,11.81
54,33.23
55,29.18
56,17.8
57,10.17
58,27.97
59,33.66
60,30.27
61,35.31
62,15.85
63,36.38
64,46.37
65,43.7
66,33.46
67,29.47
68,39.45
69,30.83
70,20.48
71,48.0
72,37.69
73,11.88
74,29.01
75,19.74
76,56.25
77,18.46
78,50.24
79,23.47
80,23.24
81,10.26
82,9.92
83,33.91
84,39.75
85,22.77
86,59.46
87,48.7
88,15.53
89,16.91
90,16.41
91,21.61
92,31.18
93,18.15
94,23.27
95,27.83
96,26.75
97,43.41
98,14.68
99,27.87
