src,dst,comm
0,52,9
0,24,3
0,49,1
1,22,5
1,5,3
2,50,5
2,25,10
3,52,2
3,8,9
3,18,4
3,45,2
4,45,8
4,47,8
4,7,1
5,45,5
5,34,5
5,21,8
5,35,4
6,53,6
6,9,10
7,14,8
7,51,4
7,42,6
7,18,8
8,31,7
8,59,5
8,20,3
8,55,5
9,49,5
10,21,10
10,24,8
10,55,3
11,34,3
11,49,9
12,20,1
13,19,3
13,14,6
13,18,2
14,48,8
14,57,4
14,39,8
15,34,2
16,24,6
16,23,8
16,54,9
16,41,9
17,43,8
17,45,6
18,38,8
19,22,6
19,40,2
19,44,3
20,39,4
20,34,4
20,44,10
21,32,7
21,39,9
22,33,7
22,32,2
22,43,2
22,34,10
23,31,6
24,31,7
24,58,2
24,47,10
25,43,7
26,33,2
26,55,3
26,40,4
27,35,9
27,56,9
28,39,5
29,49,2
30,38,9
31,51,2
31,39,10
32,48,4
33,46,7
34,52,4
34,47,7
35,57,3
36,58,5
36,46,10
37,55,7
37,47,10
37,41,2
38,42,1
38,54,3
38,39,4
39,45,6
39,41,2
40,58,6
40,52,2
41,54,7
41,53,4
42,51,2
43,53,5
43,44,4
43,48,7
44,50,2
45,52,7
45,57,4
46,56,6
47,49,5
47,55,8
47,53,1
48,56,8
48,57,3
48,58,3
48,51,9
49,53,7
49,57,5
49,52,6
50,51,10
50,58,8
50,57,7
50,56,3
51,57,6
51,52,7
52,57,2
52,53,6
53,59,9
53,54,9
53,55,2
54,59,5
54,57,4
54,56,9
55,58,8
55,57,9
56,59,6
56,57,3
56,58,7
57,58,2
58,59,2
