task,cost
0,7.55
1,39.89
2,40.56
3,26.86
4,43.1
5,23.7
6,47.55
7,26.44
8,27.73
9,30.72
10,19.24
11,14.48
12,13.77
13,34.16
14,20.26
15,14.23
16,12.32
17,20.88
18,38.61
19,34.94
20,20.55
21,33.39
22,9.63
23,57.39
24,11.79
25,41.67
26,30.18
27,53.79
28,27.56
29,15.58
30,36.08
31,27.24
32,33.48
33,40.15
34,22.32
35,17.43
36,15.06
37,28.68
38,10.5
39,27.7
40,35.22
41,50.77
42,26.57
43,47.99
44,20.36
45,41.56
46,50.05
47,12.31
48,23.82
49,20.97
50,34.5
51,11.53
52,27.05
53,27.64
54,22.56
55,23.84
56,33.97
57,46.06
58,44.08
59,42.0
60,32.81
61,28.72
62,36.44
63,37.89
64,10.2
65,19.3
66,35.37
67,61.02
68,35.02
69,35.93
