task,cost
0,46.44
1,40.29
2,59.55
3,25.23
4,18.42
5,40.06
6,28.88
7,40.8
8,40.53
9,25.23
10,28.85
11,31.7
12,58.05
13,45.18
14,12.25
15,20.83
16,30.85
17,33.77
18,9.91
19,35.87
20,35.35
21,48.91
22,29.53
23,29.05
24,17.19
25,35.36
26,23.07
27,14.64
28,39.37
29,47.77
30,46.02
31,20.91
32,20.4
33,19.66
34,20.31
35,56.31
36,31.13
37,26.96
38,32.07
39,15.94
40,14.09
41,35.39
42,24.56
43,14.91
44,13.57
45,8.72
46,28.2
47,39.66
48,28.44
49,31.68
50,24.16
51,30.8
52,28.47
53,26.08
54,38.68
55,44.83
56,24.31
57,45.49
58,33.67
59,37.4
60,9.72
61,21.41
62,37.06
63,42.86
64,11.13
65,34.21
66,36.41
67,47.43
68,37.57
69,36.02
70,14.87
71,47.27
72,27.32
73,10.82
74,16.61
75,39.5
76,11.44
77,15.13
78,36.23
79,31.95
80,25.08
81,26.67
82,22.96
83,26.14
84,25.75
85,27.63
86,25.38
87,32.13
88,11.45
89,43.99
90,12.28
91,15.99
92,53.76
93,11.57
94,17.97
95,49.42
96,23.99
97,22.8
98,21.0
99,21.88
