task,cost
0,8.13
1,17.26
2,25.4
3,41.15
4,55.99
5,47.59
6,41.62
7,22.01
8,33.45
9,36.25
10,25.11
11,17.44
12,18.31
13,33.43
14,23.79
15,53.82
16,37.34
17,10.44
18,39.68
19,26.82
20,44.33
21,10.08
22,27.09
23,31.34
24,23.36
25,18.6
26,29.42
27,27.46
28,38.58
29,27.85
30,45.16
31,17.98
32,57.84
33,33.41
34,38.4
35,49.57
36,31.5
37,13.42
38,37.79
39,10.41
40,40.66
41,28.65
42,33.49
43,30.08
44,35.5
45,19.74
46,18.68
47,11.48
48,16.29
49,30.35
50,9.0
51,27.65
52,52.28
53,42.92
54,20.62
55,59.01
56,33.82
57,25.74
58,23.65
59,52.47
