task,cost
0,11.66
1,34.09
2,57.69
3,23.17
4,23.99
5,32.64
6,41.18
7,30.84
8,43.98
9,45.27
10,18.46
11,45.94
12,16.9
13,53.08
14,23.73
15,14.39
16,35.82
17,37.74
18,21.17
19,37.23
20,50.67
21,53.61
22,12.99
23,50.47
24,25.83
25,27.14
26,12.2
27,15.88
28,39.01
29,41.76
30,12.16
31,41.27
32,20.94
33,27.53
34,21.99
35,15.72
36,9.1
37,20.48
38,59.79
39,39.39
40,25.11
41,52.94
42,32.33
43,54.06
44,24.62
45,23.79
46,19.14
47,28.97
48,30.43
49,27.65
50,50.01
51,12.0
52,28.92
53,37.18
54,44.93
55,27.99
56,20.16
57,44.69
58,25.32
59,34.02
60,32.95
61,11.06
62,32.63
63,50.48
64,19.9
65,15.63
66,29.51
67,37.85
68,18.2
69,39.98
70,17.36
71,33.72
72,39.31
73,39.82
74,19.51
75,48.83
76,17.14
77,22.12
78,49.31
79,48.98
