task,cost
0,21.87
1,29.47
2,61.27
3,32.24
4,14.5
5,27.76
6,47.35
7,41.53
8,44.44
9,12.8
10,24.47
11,30.01
12,39.32
13,18.04
14,37.17
15,31.77
16,12.36
17,11.43
18,33.52
19,44.06
20,40.27
21,24.17
22,45.36
23,10.82
24,32.55
25,46.71
26,16.37
27,20.78
28,15.61
29,17.06
30,24.89
31,25.23
32,45.83
33,27.42
34,33.05
35,15.54
36,19.53
37,43.42
38,39.6
39,42.32
40,34.08
41,12.1
42,30.6
43,34.84
44,21.56
45,13.82
46,43.26
47,35.07
48,30.26
49,36.16
50,26.99
51,28.28
52,37.43
53,29.64
54,13.77
55,39.28
56,26.15
57,49.85
58,25.51
59,17.55
60,15.76
61,10.59
62,8.72
63,41.15
64,34.33
65,37.75
66,18.02
67,34.49
68,36.24
69,27.1
70,27.29
71,32.49
72,23.08
73,39.71
74,17.82
75,11.38
76,51.67
77,17.01
78,60.27
79,49.17
80,17.01
81,20.69
82,15.66
83,53.37
84,26.09
85,46.56
86,35.47
87,33.94
88,32.57
89,42.36
90,36.44
91,12.93
92,38.51
93,46.37
94,45.59
95,58.73
96,26.18
97,25.07
98,48.44
99,41.62
